date,region,district,market,commodity,unit,pricetype,TSh,USD
2013-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52021.0,33.0817
2013-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,82.6709
2013-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,121833.25,77.4774
2013-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,50916.75,32.4579
2013-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,82.8712
2013-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,126875.0,80.8791
2013-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,51937.5,32.5972
2013-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,128333.25,80.545
2013-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,136958.25,85.9583
2014-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,50208.25,31.6971
2014-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,82.0707
2014-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,132500.0,83.649
2014-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,50250.0,31.0433
2014-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,80.3111
2014-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,132625.0,81.9328
2014-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,49750.0,30.6182
2014-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,80.0073
2014-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,146875.0,90.3929
2014-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,50400.0,31.5651
2014-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,130000.0,81.4179
2014-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,136500.0,85.4888
2014-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53653.85,33.2366
2014-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,133846.15,82.9128
2014-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,144615.38,89.584
2014-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,49166.75,29.8385
2014-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,129166.75,78.3893
2014-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,133125.0,80.7915
2014-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,45227.0,27.8663
2014-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,135000.0,83.1793
2014-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,127955.0,78.8386
2014-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,40458.0,24.8834
2014-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,127083.0,78.1616
2014-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,127917.0,78.6746
2014-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,38577.0,23.7748
2014-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,128846.0,79.4071
2014-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,137885.0,84.9778
2014-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,382.19,0.2318
2014-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,36250.0,21.253
2014-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,131071.0,76.8456
2014-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,136786.0,80.1963
2014-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,35712.0,21.1301
2014-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,143846.0,85.1109
2014-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,149423.0,88.4107
2015-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,36521.0,21.3974
2015-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,150625.0,88.2499
2015-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,162083.0,94.9631
2015-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,35500.0,19.9247
2015-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,150000.0,84.189
2015-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,161250.0,90.5031
2015-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,40167.0,22.5069
2015-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,156250.0,87.552
2015-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,151458.0,84.8669
2015-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52909.0,29.0199
2015-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,159455.0,87.4589
2015-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,157955.0,86.6361
2015-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52563.0,26.6614
2015-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,175000.0,88.7649
2015-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,171875.0,87.1798
2015-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,55083.0,25.5309
2015-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,171667.0,79.5676
2015-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,174167.0,80.7263
2015-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,58964.0,29.7332
2015-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,169345.0,85.3941
2015-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,138897.0,70.0403
2015-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,71455.0,33.8756
2015-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,159470.0,75.602
2015-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,130540.0,61.8868
2015-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,67402.0,31.662
2015-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,162803.0,76.4764
2015-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,136800.0,64.2616
2015-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,60883.0,28.518
2015-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,170333.0,79.785
2015-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,145063.0,67.9484
2015-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,66731.0,30.9266
2015-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,182212.0,84.4465
2015-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,170128.0,78.8462
2015-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,69600.0,33.0186
2015-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,174000.0,82.5466
2015-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,161000.0,76.3793
2016-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,70515.0,33.0994
2016-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,158859.0,74.5677
2016-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,168208.0,78.9561
2016-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,66277.78,30.8872
2016-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185277.78,86.3444
2016-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,143055.56,66.6677
2016-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,59908.0,27.9578
2016-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185250.0,86.4523
2016-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,131617.0,61.4229
2016-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,54612.0,25.4827
2016-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,168846.0,78.7859
2016-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,124833.0,58.2488
2016-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,47955.0,21.9923
2016-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,161515.0,74.0711
2016-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,131970.0,60.5217
2016-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,50972.0,23.7278
2016-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,158194.0,73.6403
2016-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,122472.0,57.0115
2016-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52188.0,24.371
2016-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,163146.0,76.1866
2016-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,133035.0,62.1252
2016-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,49625.0,23.1979
2016-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,164167.0,76.7422
2016-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,137660.0,64.3512
2016-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,51514.0,24.1396
2016-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,160451.0,75.1879
2016-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,151354.0,70.925
2016-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,59674.0,27.4335
2016-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,159410.0,73.2844
2016-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,153299.0,70.4751
2016-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,67389.0,31.4402
2016-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,162708.0,75.9112
2016-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,152882.0,71.3269
2016-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,77381.0,35.881
2016-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,156845.0,72.7279
2016-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,155952.0,72.3138
2017-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,97833.33,44.5407
2017-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,165000.0,75.1197
2017-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,176875.0,80.526
2017-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,96833.33,44.0813
2017-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,168750.0,76.8198
2017-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,168750.0,76.8198
2017-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,99136.36,45.2038
2017-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,162954.55,74.3033
2017-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,186250.0,84.9254
2017-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,117500.0,52.7944
2017-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,195000.0,87.6162
2017-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,213333.33,95.8537
2017-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,94111.11,43.2119
2017-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,180555.56,82.9035
2017-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,171388.89,78.6946
2017-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,89125.0,40.6277
2017-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,178269.23,81.2642
2017-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,168055.56,76.6083
2017-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,62500.0,28.0163
2017-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,188333.33,84.4225
2017-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,156666.67,70.2276
2017-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53556.0,24.3381
2017-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185000.0,84.0718
2017-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,160833.0,73.0893
2017-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,54100.0,24.6122
2017-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,180111.11,81.9394
2017-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,161071.43,73.2776
2017-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53714.29,24.0034
2017-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,200312.5,89.5141
2017-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,166875.0,74.5718
2017-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,51416.67,23.5457
2017-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,177000.0,81.0551
2017-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,197500.0,90.4428
2017-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52625.0,23.8511
2017-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,201562.5,91.3536
2017-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,175000.0,79.3147
2018-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,51750.0,23.6291
2018-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,210000.0,95.886
2018-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,160000.0,73.056
2018-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,48416.67,21.5032
2018-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,203000.0,90.1581
2018-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,160312.5,71.1994
2018-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,47833.33,21.2574
2018-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,200555.56,89.1279
2018-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,146944.44,65.3028
2018-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,46333.33,20.5424
2018-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,216666.67,96.0615
2018-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,146875.0,65.1186
2018-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,46500.0,20.4189
2018-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,190000.0,83.4321
2018-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,155000.0,68.0631
2018-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,44300.0,19.4691
2018-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185000.0,81.3044
2018-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,149500.0,65.7027
2018-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,43833.33,19.32
2018-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185000.0,81.5409
2018-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,137500.0,60.6047
2018-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,37250.0,16.3686
2018-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,181875.0,79.9205
2018-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,118750.0,52.1817
2018-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,35181.82,15.4565
2018-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,360000.0,158.1594
2018-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,118409.09,52.0209
2018-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,34277.78,15.015
2018-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,180000.0,78.8471
2018-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,119722.22,52.443
2018-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,41113.64,17.985
2018-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,178181.82,77.9448
2018-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,120045.45,52.5133
2018-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,42666.67,18.7138
2018-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,168750.0,74.0144
2018-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,121666.67,53.3635
2019-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,43275.0,18.8554
2019-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,177000.0,77.1208
2019-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,123500.0,53.8103
2019-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,43111.11,18.5408
2019-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,180000.0,77.4127
2019-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,127777.78,54.9535
2019-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,43818.18,18.7265
2019-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,181818.18,77.7034
2019-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,131590.91,56.2378
2019-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,65333.33,28.2779
2019-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,181666.67,78.63
2019-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,132500.0,57.3494
2019-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,62500.0,27.1314
2019-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,195000.0,84.6501
2019-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,148888.89,64.6331
2019-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,64888.89,28.3478
2019-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,181666.67,79.364
2019-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,148055.56,64.6805
2019-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,69666.67,30.3558
2019-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,175416.67,76.4343
2019-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,155416.67,67.7197
2019-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,72136.36,31.447
2019-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,191818.18,83.621
2019-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,147772.73,64.4199
2019-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,77431.82,33.8217
2019-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,194090.91,84.7777
2019-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,155000.0,67.703
2019-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,83590.91,36.4135
2019-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,193636.36,84.3511
2019-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,161363.64,70.2926
2019-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,85826.92,38.0053
2019-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,187307.69,82.9422
2019-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,172692.31,76.4704
2019-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,84818.18,37.0688
2019-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,185909.09,81.2493
2019-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,179545.45,78.4682
2020-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,92500.0,40.2752
2020-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,197045.45,85.795
2020-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,169772.73,73.9203
2020-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,82083.33,35.8602
2020-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,190208.33,83.0975
2020-02-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,157083.33,68.626
2020-03-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,59769.23,26.1039
2020-03-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,195000.0,85.1654
2020-03-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,156346.15,68.2835
2020-04-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,60900.0,26.3876
2020-04-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,192000.0,83.1925
2020-04-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,160500.0,69.5437
2020-05-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,55929.0,24.2044
2020-05-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,184643.0,79.9078
2020-05-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,163214.0,70.634
2020-06-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,57444.0,24.814
2020-06-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,173889.0,75.1145
2020-06-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,173333.0,74.8743
2020-07-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,58688.0,25.3076
2020-07-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,165000.0,71.1518
2020-07-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,160000.0,68.9957
2020-08-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53417.0,23.248
2020-08-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,161667.0,70.3601
2020-08-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,155000.0,67.4585
2020-09-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53182.0,22.9218
2020-09-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,161364.0,69.549
2020-09-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,178864.0,77.0916
2020-10-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,51500.0,22.1984
2020-10-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,142500.0,61.4228
2020-10-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,163500.0,70.4746
2020-11-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,54792.0,23.8465
2020-11-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,144167.0,62.7442
2020-11-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,177083.0,77.0699
2020-12-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52444.0,22.6151
2020-12-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,139722.0,60.2514
2020-12-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,184444.0,79.5365
2021-01-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,53750.0,23.1757
2021-01-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,152500.0,65.7544
2021-01-15,Arusha,Arusha Urban,Arusha Urban,Beans,100 KG,Wholesale,176000.0,75.8871
2021-02-15,Arusha,Arusha Urban,Arusha Urban,Maize,100 KG,Wholesale,52750.0,22.747
2021-02-15,Arusha,Arusha Urban,Arusha Urban,Rice,100 KG,Wholesale,111563.0,48.1085
